nodenumber     x-coordinate     y-coordinate     z-coordinate       wall-shear     x-wall-shear     y-wall-shear     z-wall-shear 
       199 -1.937385651E-03 -2.278982032E-03  1.709042988E-03  3.766131037E-01 -4.692336242E-04  1.251527774E-03  3.766084225E-01 
       200 -2.813788309E-03  1.011929083E-03  1.716868721E-03  3.762007224E-01 -3.027099556E-05  9.543062256E-04  3.761201719E-01 
       201  2.726206432E-03 -1.237777888E-03  1.723145924E-03  3.718521419E-01  2.192360389E-03  1.887763628E-03  3.717457086E-01 
       202  2.393222684E-03 -1.790753450E-03  1.724168263E-03  3.727798170E-01 -3.451249149E-04  1.468114246E-03  3.727679387E-01 
       203 -1.333654825E-03 -2.675297626E-03  1.730426036E-03  3.749294545E-01  1.032039557E-03  5.372439619E-04  3.748978269E-01 
       204 -1.985193824E-03  2.234269964E-03  1.745470488E-03  3.717939911E-01  3.400162723E-05 -1.610595761E-03  3.716436108E-01 
       205  2.872525590E-03 -8.299045957E-04  1.749204123E-03  3.721224404E-01 -3.251454328E-03  2.507700812E-03  3.719723474E-01 
       206 -1.375138587E-03  2.665478833E-03  1.752631748E-03  3.718877721E-01  8.403974954E-04  1.430421617E-03  3.717344850E-01 
       207 -1.651730020E-03  2.491960882E-03  1.772371257E-03  3.722509810E-01  1.643832745E-03 -6.339189175E-04  3.721476121E-01 
       208 -2.928816458E-03  6.371039455E-04  1.794353332E-03  3.657652444E-01  1.880501370E-03  2.006853017E-03  3.656598907E-01 
       209 -2.268841613E-03  1.950836632E-03  1.795718636E-03  3.684588324E-01  2.078432842E-04  4.141163042E-04  3.683496507E-01 
       210  1.442598292E-03  2.618042832E-03  1.813479629E-03  3.707286686E-01  5.280616637E-04  7.519136647E-04  3.706845976E-01 
       211  2.690160164E-03  1.318810645E-03  1.830916730E-03  3.670031043E-01 -7.267557660E-05 -1.371873268E-03  3.669550179E-01 
       212 -5.845613161E-04 -2.934406420E-03  1.836155740E-03  3.646595322E-01 -1.431470263E-03  2.706781359E-03  3.645611054E-01 
       213  2.982626818E-03  2.183718338E-04  1.854246228E-03  3.648033145E-01 -2.417065955E-03  3.593859457E-03  3.646926097E-01 
       214 -1.080248109E-04 -2.993269109E-03  1.856549232E-03  3.583360411E-01 -7.217026133E-04  2.524193425E-03  3.581961173E-01 
       215  2.049265244E-03  2.189985141E-03  1.910960288E-03  3.594382054E-01 -2.557338785E-03 -1.356205848E-03  3.594008663E-01 
       216 -2.600387458E-03 -1.478384088E-03  1.916881056E-03  3.569895834E-01  1.014189465E-03  3.588412159E-03  3.569392008E-01 
       217 -8.367468516E-04  2.877281564E-03  1.919351907E-03  3.549600831E-01 -2.732325884E-03  1.759628581E-03  3.548498279E-01 
       218 -2.988185071E-03 -6.447013774E-05  1.919843526E-03  3.638255765E-01 -7.442296618E-05  2.731716064E-03  3.636212991E-01 
       219  2.572121266E-03 -1.528811647E-03  1.930837961E-03  3.501297405E-01 -1.423013704E-03  2.521232398E-03  3.501030928E-01 
       220  1.702962956E-03 -2.459482787E-03  1.935664030E-03  3.525466795E-01 -2.658697854E-03  2.341957118E-03  3.524937369E-01 
       221 -2.658519633E-03  1.365860289E-03  1.941517684E-03  3.580819352E-01 -5.456641701E-04 -1.473231200E-04  3.580152288E-01 
       222  2.196694478E-03 -2.042826750E-03  1.944778773E-03  3.443617078E-01 -2.837884231E-03  2.700339613E-03  3.443068226E-01 
       223 -2.181480750E-03 -2.043208219E-03  1.945249650E-03  3.528010815E-01 -4.278366851E-04  2.902859068E-03  3.527820369E-01 
       224 -1.663671215E-03 -2.492045998E-03  1.951608631E-03  3.485017879E-01  1.902854253E-03  2.524559798E-03  3.484675449E-01 
       225  8.459403321E-04  2.867571729E-03  1.975202297E-03  3.531555757E-01  2.977226135E-03 -6.015197748E-03  3.530181058E-01 
       226  2.984000825E-03 -2.394532079E-04  1.998161411E-03  3.490079920E-01 -2.313721133E-03  4.189085760E-03  3.488709560E-01 
       227 -1.141102607E-03  2.762339008E-03  2.004412508E-03  3.495397964E-01  1.996005004E-03 -2.348004545E-03  3.494647036E-01 
       228 -2.917554994E-03 -6.476890752E-04  2.006014681E-03  3.530846805E-01  1.180748431E-04  3.658398814E-03  3.528414696E-01 
       229 -1.056535294E-03 -2.798411025E-03  2.014884329E-03  3.454040201E-01  1.178047325E-03 -1.564103536E-03  3.453439832E-01 
       230  2.501563429E-03  1.635404545E-03  2.046790220E-03  3.525784502E-01 -1.204378921E-03 -8.750547020E-05  3.525317401E-01 
       231  1.755775416E-03  2.419486876E-03  2.077270130E-03  3.486653198E-01 -1.100609121E-03 -1.236570069E-04  3.486204976E-01 
       232 -2.962155244E-03  3.967497835E-04  2.077641586E-03  3.459326567E-01  2.209342665E-03  2.391491739E-04  3.458442424E-01 
       233  2.973171912E-04 -2.976695917E-03  2.089155535E-03  3.419057690E-01  1.039057351E-03  3.112308787E-03  3.417890665E-01 
       234  1.168838914E-03  2.760331762E-03  2.093205790E-03  3.394645568E-01  1.737562118E-03 -5.017946190E-03  3.393291577E-01 
       235 -2.786715401E-03 -1.078859500E-03  2.102441411E-03  3.444328704E-01  1.297456192E-03  3.933144200E-03  3.442942102E-01 
       236 -1.450765083E-03  2.618034964E-03  2.105254035E-03  3.420396175E-01  2.986622101E-03 -2.128446707E-03  3.419713994E-01 
       237  8.537433553E-04 -2.870957511E-03  2.106246810E-03  3.378411599E-01 -2.373889423E-04  7.291970030E-04  3.377628831E-01 
       238 -2.461414692E-03  1.702657423E-03  2.126436811E-03  3.447414469E-01  2.595081909E-03 -2.285709011E-03  3.446794386E-01 
       239  2.915864368E-03  6.454966971E-04  2.129623514E-03  3.461885716E-01 -3.010941185E-03  5.408545041E-03  3.460688857E-01 
       240  2.798054351E-03  1.051542809E-03  2.135467869E-03  3.468508800E-01 -2.486175168E-03  2.989528007E-03  3.467204246E-01 
       241 -4.234511457E-04  2.964781902E-03  2.142617089E-03  3.412015738E-01  1.155345163E-03 -2.213051520E-03  3.411340322E-01 
       242  8.480586514E-06  2.988985680E-03  2.156734569E-03  3.430219978E-01  9.918002951E-04 -4.228757703E-03  3.429431344E-01 
       243  1.278326095E-03 -2.704860577E-03  2.160057409E-03  3.344773769E-01 -2.792968005E-03  1.434623493E-03  3.343693876E-01 
       244  2.375406378E-03 -1.807092872E-03  2.160144670E-03  3.336730208E-01 -3.000582399E-03  5.841635317E-03  3.335913065E-01 
       245 -2.891070265E-03  7.726478944E-04  2.161309345E-03  3.361866319E-01  1.527336656E-03 -3.657932729E-04  3.361066154E-01 
       246 -2.399991865E-03 -1.792339887E-03  2.167970760E-03  3.314265642E-01  1.354891799E-04  5.257877342E-03  3.313713528E-01 
       247 -2.776035441E-03  1.128819042E-03  2.172274454E-03  3.341623829E-01  6.831929774E-04 -1.173500337E-03  3.340307887E-01 
       248  1.943067405E-03 -2.267440188E-03  2.172802313E-03  3.329509554E-01 -4.946017000E-03  3.123461058E-03  3.328857781E-01 
       249  4.887415403E-04  2.947635075E-03  2.183226928E-03  3.413536364E-01 -3.559871039E-04 -4.548122132E-03  3.411888333E-01 
       250 -1.381008571E-03 -2.646602279E-03  2.183994159E-03  3.330915643E-01  3.682519614E-03  1.287367583E-03  3.330163079E-01 
       251 -1.941511485E-03 -2.273040403E-03  2.184499606E-03  3.328765419E-01  7.169718301E-04  3.942576116E-03  3.328466228E-01 
       252  2.269051183E-03  1.944413874E-03  2.194451436E-03  3.416083118E-01 -3.456435475E-03 -2.135935345E-03  3.415650631E-01 
       253  2.761244667E-03 -1.159397657E-03  2.205700025E-03  3.271910524E-01 -3.057863101E-03  7.384086062E-03  3.270119072E-01 
       254 -2.183024510E-03  2.053367474E-03  2.209154711E-03  3.346030461E-01  9.756004045E-04 -1.004159905E-03  3.345302158E-01 
       255  2.891021866E-03 -7.549146772E-04  2.232550727E-03  3.294568602E-01 -1.398552515E-03  7.136362609E-03  3.293282650E-01 
       256  1.445743749E-03  2.613405829E-03  2.258370507E-03  3.356219852E-01  9.076814593E-04 -2.820202835E-03  3.355587631E-01 
       257  2.973575733E-03  2.612052088E-04  2.307015767E-03  3.348910449E-01 -5.413035828E-03  7.338299335E-03  3.347137592E-01 
       258 -1.821194020E-03  2.379224175E-03  2.308804145E-03  3.280736794E-01  1.118130979E-03 -2.373616643E-04  3.280135335E-01 
       259 -8.661368305E-04  2.867241280E-03  2.324095121E-03  3.282151600E-01  3.154556742E-03 -2.093481047E-03  3.281719048E-01 
       260 -7.872554045E-04 -2.880732438E-03  2.349795527E-03  3.214387687E-01  6.347322522E-04  1.190293137E-03  3.213749330E-01 
       261  2.659822590E-03  1.376586264E-03  2.353380792E-03  3.311932686E-01 -4.870646951E-03  3.417504866E-03  3.310977582E-01 
       262 -2.720184157E-04 -2.976384304E-03  2.365009659E-03  3.231746873E-01 -6.698485174E-04  1.484835407E-03  3.230256481E-01 
       263 -2.571423176E-03 -1.521628571E-03  2.380603665E-03  3.233043727E-01 -1.392416300E-03  6.702906234E-03  3.231956378E-01 
       264  1.699842295E-03 -2.453776238E-03  2.381807679E-03  3.230401993E-01 -6.414020191E-03  1.112408528E-03  3.229361562E-01 
       265 -1.134876305E-03 -2.770085705E-03  2.386722678E-03  3.168421994E-01  2.488028595E-03  3.316445831E-03  3.166971425E-01 
       266 -2.976300858E-03 -3.737205742E-04  2.389565104E-03  3.162391433E-01 -3.778533692E-03  2.473035630E-03  3.161086712E-01 
       267 -2.636853105E-03  1.401732035E-03  2.401872272E-03  3.282088745E-01  4.220996569E-03 -1.532202806E-03  3.280897138E-01 
       268 -2.167963846E-03 -2.049021818E-03  2.407889481E-03  3.227469796E-01  1.453233254E-03  5.879646690E-03  3.226863357E-01 
       269  2.550716283E-03 -1.554861262E-03  2.409921045E-03  3.202534584E-01 -2.457676529E-03  7.535210657E-03  3.201385890E-01 
       270  2.190588340E-03 -2.028532125E-03  2.413081761E-03  3.214479031E-01 -6.038668066E-03  7.461570044E-03  3.212951903E-01 
       271 -1.666828473E-03 -2.478411315E-03  2.419360753E-03  3.216163859E-01  2.582041863E-03  5.838820900E-03  3.215471789E-01 
       272  1.665765007E-03  2.481768011E-03  2.431525346E-03  3.285580688E-01 -7.047302135E-04 -3.663421229E-03  3.284657061E-01 
       273  2.943494698E-03 -4.485593949E-04  2.445948479E-03  3.231969555E-01 -3.737646660E-03  1.089586216E-02  3.229569301E-01 
       274  1.232535063E-03  2.718784461E-03  2.448435423E-03  3.285078575E-01 -1.621264673E-03 -7.802575715E-03  3.283701600E-01 
       275  1.988239264E-03  2.232227193E-03  2.451021311E-03  3.275679181E-01 -3.142089597E-03 -3.293727488E-03  3.275205800E-01 
       276  9.279074514E-04  2.831870214E-03  2.459912655E-03  3.298084239E-01 -2.158950322E-03 -5.490920777E-03  3.296495513E-01 
       277 -1.189585265E-03  2.738358389E-03  2.463667987E-03  3.237639499E-01  1.930731741E-03  1.228092132E-04  3.237266661E-01 
       278  2.982610129E-03 -1.034177963E-04  2.488331198E-03  3.235008613E-01 -8.361653076E-03  9.282893343E-03  3.231464990E-01 
       279  5.892607850E-04 -2.923983236E-03  2.492336392E-03  3.172782605E-01 -2.697334582E-03  4.386676393E-03  3.171846491E-01 
       280  2.478749393E-03  1.659514029E-03  2.566414240E-03  3.267138569E-01 -4.681555515E-03  2.514151954E-04  3.266756482E-01 
       281 -2.937733313E-03  5.727979813E-04  2.570574167E-03  3.145754668E-01 -5.228312922E-04  3.104942092E-03  3.144939628E-01 
       282 -2.992670917E-03  5.776312104E-05  2.571808699E-03  3.121675820E-01 -6.687842217E-04  3.415926372E-03  3.121109422E-01 
       283 -2.874811547E-03 -8.266575133E-04  2.599307422E-03  3.098089672E-01  1.314950070E-03  2.545940500E-03  3.097469783E-01 
       284 -2.730155598E-03 -1.209016738E-03  2.607966070E-03  3.126112166E-01 -3.488463474E-04  3.666304150E-03  3.125131412E-01 
       285 -1.357413476E-03 -2.650751717E-03  2.614061480E-03  3.147616870E-01  2.292882803E-03  7.607289477E-03  3.146139259E-01 
       286  1.409082003E-03 -2.633728391E-03  2.616548901E-03  3.101022459E-01 -4.234138035E-03  2.212706561E-03  3.099749039E-01 
       287  2.683489450E-03 -1.291177096E-03  2.618065005E-03  3.107150403E-01 -3.964370569E-03  8.391477965E-03  3.105217019E-01 
       288 -2.823390380E-03  9.821984042E-04  2.621237641E-03  3.114450198E-01  1.660797102E-03  2.596557712E-03  3.113126380E-01 
       289  2.380112761E-03 -1.781313742E-03  2.626852637E-03  3.154902821E-01 -5.747106440E-03  8.623382605E-03  3.153130223E-01 
       290  2.845516578E-03  9.288072431E-04  2.636548644E-03  3.220424455E-01 -4.498197474E-03  3.092616053E-03  3.218922855E-01 
       291  1.937061998E-03 -2.260563719E-03  2.637444145E-03  3.147106447E-01 -6.732292194E-03  6.049948419E-03  3.145686074E-01 
       292 -1.492073011E-03  2.592116479E-03  2.640356905E-03  3.127313738E-01  1.184756963E-03  9.006887726E-06  3.126829749E-01 
       293  1.464190553E-03  2.599208955E-03  2.643537885E-03  3.238945019E-01 -2.104058394E-03 -6.657455686E-03  3.237777947E-01 
       294 -5.889501851E-04  2.925094743E-03  2.643565780E-03  3.187894711E-01  2.101566030E-03 -4.031189140E-03  3.186571743E-01 
       295  2.805256262E-03 -9.908637279E-04  2.645427114E-03  3.120540397E-01 -6.787758819E-03  9.340864152E-03  3.117948313E-01 
       296 -1.938182446E-03 -2.268665898E-03  2.655385382E-03  3.117673990E-01  1.428956529E-03  6.167815230E-03  3.116967137E-01 
       297 -2.385712022E-03 -1.795314278E-03  2.656119950E-03  3.113272336E-01  1.914703400E-03  7.203920829E-03  3.112336008E-01 
       298  9.881075494E-04 -2.818176165E-03  2.657294400E-03  3.065457141E-01 -2.305818908E-03  3.944518063E-03  3.064800000E-01 
       299  1.860424220E-04 -2.976853750E-03  2.667507298E-03  3.097181921E-01 -4.229683663E-03  1.897029604E-03  3.096287905E-01 
       300 -1.962886248E-04  2.974153660E-03  2.680732139E-03  3.171157981E-01  2.878209928E-03 -2.621725253E-03  3.170047933E-01 
       301 -2.384020203E-03  1.797611918E-03  2.690061697E-03  3.130688148E-01  8.395997420E-05 -1.646621894E-04  3.129211959E-01 
       302  6.365462844E-04  2.920815607E-03  2.700378069E-03  3.174081383E-01  9.974947876E-04 -5.080042098E-03  3.171936584E-01 
       303  2.934232136E-03  5.118080621E-04  2.705429444E-03  3.227218120E-01 -5.643149399E-03  6.295791332E-03  3.225649354E-01 
       304  2.275662530E-04  2.973593376E-03  2.706387887E-03  3.172296462E-01  2.087845323E-03 -4.174318417E-03  3.171512423E-01 
       305 -1.032927205E-03 -2.799344434E-03  2.721757780E-03  3.049809359E-01  1.814546841E-03  6.997004294E-03  3.048375869E-01 
       306  2.904617924E-03 -6.690202077E-04  2.724944959E-03  3.157900032E-01 -7.680722078E-03  1.263089959E-02  3.153754965E-01 
       307 -2.078301528E-03  2.142458541E-03  2.745356929E-03  3.127891454E-01  1.689830735E-03 -1.563257147E-03  3.126898081E-01 
       308  2.257632551E-03  1.948644986E-03  2.747939927E-03  3.215010905E-01 -3.965785975E-03 -1.038318184E-03  3.214699869E-01 
       309  2.966916464E-03  1.302940013E-04  2.776443136E-03  3.227987492E-01 -8.217580417E-03  1.064908095E-02  3.224057543E-01 
       310  1.193847355E-03  2.728171955E-03  2.778837813E-03  3.227078567E-01 -1.606904345E-03 -6.041324098E-03  3.226273264E-01 
       311 -2.977028034E-03 -3.684065219E-04  2.787523640E-03  2.983871881E-01  7.681358816E-04  2.233353605E-03  2.983663898E-01 
       312 -6.635112482E-04 -2.913684507E-03  2.795751228E-03  2.999699018E-01  9.001119573E-04  2.929021853E-03  2.999105048E-01 
       313  1.719907962E-03  2.432003137E-03  2.809671535E-03  3.194901820E-01 -1.867370074E-03 -6.161678292E-03  3.193986516E-01 
       314  2.562024715E-03 -1.517614556E-03  2.837990180E-03  3.049217697E-01 -7.038760520E-03  8.480465886E-03  3.046833703E-01 
       315  2.957568309E-03 -2.761519980E-04  2.839766876E-03  3.182737531E-01 -7.719609405E-03  1.381411556E-02  3.177879419E-01 
       316  2.646301872E-03  1.387593931E-03  2.846851246E-03  3.165769447E-01 -3.970395569E-03  1.093065223E-04  3.165371427E-01 
       317 -1.260491550E-03  2.711297879E-03  2.852301495E-03  3.061268031E-01  2.175983447E-04 -1.348456296E-03  3.060676593E-01 
       318 -9.228484369E-04  2.840832417E-03  2.857663991E-03  3.083390182E-01  5.799331113E-04 -3.270733017E-03  3.082986530E-01 
       319  1.678344806E-03 -2.454945919E-03  2.859266894E-03  3.064483510E-01 -5.478937848E-03  8.097028099E-03  3.062726781E-01 
       320 -2.647008545E-03  1.381731576E-03  2.861166136E-03  3.043397736E-01 -2.477909404E-03  4.185390686E-03  3.042274113E-01 
       321  2.177994116E-03 -2.017862654E-03  2.878380912E-03  3.099774473E-01 -7.995326517E-03  8.515922696E-03  3.097545362E-01 
       322 -2.595340137E-03 -1.475602697E-03  2.879283088E-03  3.038798692E-01  2.758157186E-03  4.258443587E-03  3.038076238E-01 
       323 -1.652613838E-03 -2.474962829E-03  2.883665460E-03  3.057869246E-01  7.171614660E-04  7.752890641E-03  3.056809426E-01 
       324 -2.178986414E-03 -2.022662020E-03  2.890534777E-03  3.084560400E-01  2.153555200E-03  6.593702318E-03  3.083752747E-01 
       325 -1.775597537E-03  2.403168316E-03  2.903207202E-03  3.086168929E-01  1.830685404E-03 -1.795260030E-03  3.085605157E-01 
       326 -2.975684784E-03  2.991990291E-04  2.903344531E-03  2.985074901E-01  8.032211571E-04  2.715619742E-03  2.984492128E-01 
       327 -1.887423784E-04 -2.986699961E-03  2.940967461E-03  2.938433172E-01 -1.908078953E-04  3.321990234E-03  2.937519254E-01 
       328  9.064371039E-04  2.828701114E-03  2.955570810E-03  3.184182485E-01  2.251019075E-03 -7.600315521E-03  3.182511917E-01 
       329  5.652901203E-04 -2.924295564E-03  2.955864331E-03  3.019701777E-01 -2.430944098E-03  4.905385474E-03  3.018946744E-01 
       330  2.714529166E-03 -1.210790692E-03  2.975228928E-03  3.045242990E-01 -8.941269563E-03  1.031403391E-02  3.041325684E-01 
       331  2.006147003E-03  2.209400520E-03  2.977803849E-03  3.130958881E-01 -2.285388065E-03 -3.563749830E-03  3.130540365E-01 
       332 -2.989820622E-03 -1.987487358E-05  2.994295262E-03  2.957817883E-01  3.175426123E-03  3.361861444E-03  2.957147262E-01 
       333 -2.903391738E-03 -6.865901677E-04  3.040399219E-03  2.985194553E-01  2.026113247E-03  4.579019511E-03  2.984211124E-01 
       334  1.464436481E-03  2.588466529E-03  3.064987328E-03  3.164368849E-01 -1.476079086E-03 -5.641383965E-03  3.163704852E-01 
       335  1.336013261E-03 -2.664369948E-03  3.073137429E-03  2.971030545E-01 -5.701273689E-03  8.318126686E-03  2.968765827E-01 
       336 -2.768784893E-03 -1.104363375E-03  3.073626664E-03  2.989268853E-01  2.902394568E-03  4.258595460E-03  2.988190694E-01 
       337 -1.485905837E-03  2.591804627E-03  3.076270726E-03  2.996791683E-01  7.923944911E-04 -2.084719348E-03  2.996365862E-01 
       338  2.840402500E-03 -8.294576800E-04  3.079863218E-03  3.110734521E-01 -1.205438657E-02  1.458774095E-02  3.104498074E-01 
       339 -9.318349208E-04 -2.825929776E-03  3.082106260E-03  2.948143320E-01  2.542010811E-03  7.247544133E-03  2.946656749E-01 
       340  2.467715857E-03  1.663907011E-03  3.083565382E-03  3.144906696E-01 -3.536386879E-03 -4.873192043E-04  3.144652717E-01 
       341 -2.781400813E-03  1.108455353E-03  3.087318329E-03  2.935324923E-01  2.425389102E-03  3.592507201E-03  2.933856879E-01 
       342  1.926049801E-03 -2.248388159E-03  3.103334097E-03  3.063546661E-01 -6.900830526E-03  1.028802096E-02  3.060993260E-01 
       343  2.389176482E-03 -1.741215669E-03  3.108667521E-03  3.075420268E-01 -1.063792456E-02  9.252295729E-03  3.071971799E-01 
